id,employee_id,Salários,Data Inicial,Data FInal,Bonus,Criado_em,Upload_em
a67bd6a9-e03c-4c91-84db-5bef6027c25d,6d375630-b74d-4787-8578-0d04907f54d2,"2276,40",2022-05-01,,,01-31-2023,01-31-2023
0e5d4496-860f-4bd3-a77e-2510e092b856,569fd4c1-9741-4112-ba36-2139d7cccd3a,"2100,00",1985-08-31,2022-04-01,,01-31-2023,01-31-2023
e2b3e465-c958-43f3-b287-c43526a417ed,569fd4c1-9741-4112-ba36-2139d7cccd3a,"2186,31",2022-04-01,2022-05-01,,01-31-2023,01-31-2023
590c1853-cedb-4d7a-900d-cf9a8dd79f64,569fd4c1-9741-4112-ba36-2139d7cccd3a,"2276,40",2022-05-01,,,01-31-2023,01-31-2023
42852a3b-32be-4cb3-a451-6ecb14834426,424d0bb4-2187-46ad-90b6-65e2d902434f,,2020-08-17,,,01-31-2023,01-31-2023
a351764e-ff10-4886-8f28-c954386c0f92,3e241d93-b4ac-43dd-9b66-ca628e63acad,,2015-08-01,,,01-31-2023,01-31-2023
493bf3d6-3ffe-4210-96c2-374eca2a7c5c,7509c3d7-2aeb-48fa-b7f2-31c9611a260f,"2740,00",2003-03-07,2022-04-01,,01-31-2023,01-31-2023
ebdf2414-4fff-4336-9317-998675feef9b,7509c3d7-2aeb-48fa-b7f2-31c9611a260f,"2922,48",2022-04-01,,,01-31-2023,01-31-2023
3fcce3c2-f1cf-4690-abd1-e5594ca4a820,db7d942a-1ed7-4e16-bf9d-01a6252dc8dd,"2100,00",2016-08-05,2022-05-01,,01-31-2023,01-31-2023
390b59b6-95ff-497c-bd3a-6363864c26d2,db7d942a-1ed7-4e16-bf9d-01a6252dc8dd,"2276,40",2022-05-01,,,01-31-2023,01-31-2023
603e7b94-2100-447b-b288-501905c677d6,09d8f7ba-6257-4692-84b8-b8f132580bc1,"2100,00",1995-11-22,2022-04-01,,01-31-2023,01-31-2023
7532953c-b411-4033-8bd2-1e4ff42c8dcb,09d8f7ba-6257-4692-84b8-b8f132580bc1,"2186,31",2022-04-01,2022-04-02,,01-31-2023,01-31-2023
1c386764-4e05-4f09-94f4-64e432d2c9e1,09d8f7ba-6257-4692-84b8-b8f132580bc1,"3300,00",2022-04-02,2022-05-01,,01-31-2023,01-31-2023
e8a25f7e-3978-4450-9d38-71c722308ea6,09d8f7ba-6257-4692-84b8-b8f132580bc1,"3435,63",2022-05-01,,,01-31-2023,01-31-2023
43fdd972-e9b7-4839-93c2-6f0200ae1899,467366ff-a4f0-48db-a333-e980ea29dc48,,2005-05-07,,,01-31-2023,01-31-2023
b2fa2108-1fc9-4f85-bc22-63ad5056743e,d2a3e3c7-c0e6-4e16-ad28-23b159d3c8ef,,1975-02-18,,,01-31-2023,01-31-2023
194e662a-c798-4d59-8110-b2d3e9c9caae,f286edb9-0e2b-4adf-a35a-8efb4e1ba1ac,"2100,00",1981-11-06,2022-04-01,,01-31-2023,01-31-2023
9d9bdd4a-f949-4fc5-b9f9-a3097bbed6b8,f286edb9-0e2b-4adf-a35a-8efb4e1ba1ac,"2151,45",2022-04-01,2022-05-01,,01-31-2023,01-31-2023
007b77a7-5ed5-4ac0-9717-6c8cc79fbaa0,f286edb9-0e2b-4adf-a35a-8efb4e1ba1ac,"2276,40",2022-05-01,,,01-31-2023,01-31-2023
d9c92f49-7780-4663-b948-050541a51039,6a886e00-5326-4ffa-8366-03d2f8d01f94,,1973-07-13,,,01-31-2023,01-31-2023
2ad9673f-a880-4e14-9fbe-b09739d501b4,d60640d4-9a95-4bae-bec6-012709cad38e,"2100,00",1975-11-07,2022-04-01,,01-31-2023,01-31-2023
434338fd-a118-4136-a177-de07e2a0fb23,d60640d4-9a95-4bae-bec6-012709cad38e,"2186,31",2022-04-01,2022-05-01,,01-31-2023,01-31-2023
9b1f0a88-1545-4879-9a6c-d225baff0810,d60640d4-9a95-4bae-bec6-012709cad38e,"2276,40",2022-05-01,,,01-31-2023,01-31-2023
0565fcce-2a20-42b4-a82d-8458a25b6c07,cacc74d6-9f0e-477f-90f1-4fbbf1bd4889,"2740,00",1985-03-15,2022-04-01,,01-31-2023,01-31-2023
58f4d51e-077d-436f-a3d1-b5f5a03d4446,cacc74d6-9f0e-477f-90f1-4fbbf1bd4889,"2922,48",2022-04-01,,,01-31-2023,01-31-2023
e6e31348-df45-4497-ac63-678d66f31686,1f7dce00-0058-475b-b9a0-fbfd50d2cc5f,,1983-01-16,,,01-31-2023,01-31-2023
7d66ed0e-76c7-44c4-9665-4812efd96a46,3573132a-931a-49eb-b66f-d5ae0456818b,"2100,00",1999-01-16,2022-05-01,,01-31-2023,01-31-2023
fa5585fd-e67d-418e-9751-e453e5cb1029,3573132a-931a-49eb-b66f-d5ae0456818b,"2276,40",2022-05-01,,,01-31-2023,01-31-2023
4efd752d-4b58-4593-bb5c-75f4f0f14921,6f180827-3434-4602-8052-86da5d0e6bb6,,2017-03-03,,,01-31-2023,01-31-2023
372eacf2-98a4-41d1-aa45-5619a9e99c60,0e4a1e48-0538-43d0-b8c8-ec2c036fcfd1,,2013-07-13,,,01-31-2023,01-31-2023
3f7d54ae-03bc-424c-9abc-f3ad1c092087,0ade9159-ccaf-446f-9abf-11fa8d252aa2,,1980-04-15,,,01-31-2023,01-31-2023
274596fa-33c9-4e1a-93f5-51d84151d916,5f92afbe-fc5d-4409-bc07-9deee513a926,,1994-09-19,,,01-31-2023,01-31-2023
cd104e8a-2d45-46f2-961b-097fff35fa65,54a5e98d-04b3-423f-8d2e-f7a943012bbb,"2100,00",1979-03-25,2022-04-01,,01-31-2023,01-31-2023
95f8ccab-2e6b-4ea0-8af9-d5c9b8413aab,54a5e98d-04b3-423f-8d2e-f7a943012bbb,"2186,31",2022-04-01,2022-04-02,,01-31-2023,01-31-2023
cdfe3804-bbe9-47da-be2e-4956be3aa58f,54a5e98d-04b3-423f-8d2e-f7a943012bbb,"3300,00",2022-04-02,2022-05-01,,01-31-2023,01-31-2023
4bdf4264-9355-4c52-a341-97e98627ddea,54a5e98d-04b3-423f-8d2e-f7a943012bbb,"3435,63",2022-05-01,,,01-31-2023,01-31-2023
cc230b02-be8a-4d40-8d6d-8dcffb873ef3,f7fec5be-b1cb-4fac-b31a-5ba951c8ca3e,,2014-01-30,,,01-31-2023,01-31-2023
44f302be-dbcc-45b2-bfd6-c258cc5468d2,7719896c-5dcf-4956-a3f9-04469e455a77,"2100,00",1988-05-07,2022-04-01,,01-31-2023,01-31-2023
da291b51-c50a-45f4-b8f3-c339e21de163,7719896c-5dcf-4956-a3f9-04469e455a77,"2186,31",2022-04-01,2022-05-01,,01-31-2023,01-31-2023
553a0b92-211b-4af5-86bc-d12b10a66d62,7719896c-5dcf-4956-a3f9-04469e455a77,"2276,40",2022-05-01,,,01-31-2023,01-31-2023
90adc037-cd63-4b86-9355-2e285ba2b1a8,daba63bb-7d8d-4555-b067-b2d56ff3797f,,1995-03-06,,,01-31-2023,01-31-2023
d0dba80e-a7c4-4e0c-9fd8-b9a162f6e73f,c851b780-e839-47e7-ba77-c31d0f5db6d5,"2740,00",1979-12-19,2022-04-01,,01-31-2023,01-31-2023
829e2b46-8524-420b-84ae-846209a5df68,c851b780-e839-47e7-ba77-c31d0f5db6d5,"2922,48",2022-04-01,,,01-31-2023,01-31-2023
125e7218-1bd7-4a12-be1e-b22d8fb20c43,6598c521-1f0d-48a2-bb24-ea6ad9d7b58e,"2100,00",2011-04-06,2022-05-01,,01-31-2023,01-31-2023
f322c052-6130-4c38-bdbf-1622948ff1de,6598c521-1f0d-48a2-bb24-ea6ad9d7b58e,"2276,40",2022-05-01,,,01-31-2023,01-31-2023
725acdf9-21de-4700-87c8-9f67bcc18bdb,8dd1b66e-f689-43e2-89d3-c23a781eba24,,1977-06-08,,,01-31-2023,01-31-2023
492ba250-b5fc-4a7f-b628-85f5ec72fbb0,6b5db828-bb0c-4823-bab9-18816cd1432a,,1973-03-14,,,01-31-2023,01-31-2023
95510597-321a-4923-ad8e-0276c39b1b1d,214761b6-f9f8-408f-b1bc-a4770aaffc4c,,1975-04-20,,,01-31-2023,01-31-2023
066cbf7f-b1bd-4d6a-ba0e-20ac2f5f4bc4,cab4bb07-02e4-4bb2-bbeb-34d1ec5b2de5,"2100,00",1974-11-27,2022-04-01,,01-31-2023,01-31-2023
d5c2de99-82ff-4b2a-be3d-1d934c7a9781,cab4bb07-02e4-4bb2-bbeb-34d1ec5b2de5,"2186,31",2022-04-01,2022-04-02,,01-31-2023,01-31-2023
f9d1cfdb-42c7-444d-bf8a-b86fdbb4f826,cab4bb07-02e4-4bb2-bbeb-34d1ec5b2de5,"3300,00",2022-04-02,2022-05-01,,01-31-2023,01-31-2023
f00ec85a-d642-42e1-8c4e-b0723cfb8b9f,cab4bb07-02e4-4bb2-bbeb-34d1ec5b2de5,"3435,63",2022-05-01,,,01-31-2023,01-31-2023
2e98d0cb-8789-4054-ab2a-d863fda97725,bf740495-612e-4316-b710-1200a3d3896b,"2100,00",2005-09-21,2022-04-01,,01-31-2023,01-31-2023
c5fbc9e5-03dc-4ec1-98cf-35295a350358,bf740495-612e-4316-b710-1200a3d3896b,"2151,45",2022-04-01,2022-05-01,,01-31-2023,01-31-2023
42af6848-24bc-4674-aa8a-de9420b29ccf,bf740495-612e-4316-b710-1200a3d3896b,"2276,40",2022-05-01,,,01-31-2023,01-31-2023
5966e443-92a4-44db-9562-4f062c3abf63,230979ad-3e5c-4272-95c5-9dc90d4a6df1,"2100,00",2014-01-15,2022-04-01,,01-31-2023,01-31-2023
ec48c5dc-9088-4d09-8faa-880c56876160,230979ad-3e5c-4272-95c5-9dc90d4a6df1,"2186,31",2022-04-01,2022-05-01,,01-31-2023,01-31-2023
84e1384d-ad7d-4b57-a4bd-17a8796a6eaa,230979ad-3e5c-4272-95c5-9dc90d4a6df1,"2276,40",2022-05-01,,,01-31-2023,01-31-2023
478659dd-e34c-42bd-b1dd-db9b232b3c6a,fe4546cb-af71-44ff-8228-f5e2f9609c89,"2740,00",2006-10-20,2022-04-01,,01-31-2023,01-31-2023
e1403fd4-401a-49e0-98ac-44609c9d03d9,fe4546cb-af71-44ff-8228-f5e2f9609c89,"2922,48",2022-04-01,,,01-31-2023,01-31-2023
3ad675aa-4ef7-4ac1-a71c-fbf5d457937a,98cf7802-303b-4e13-b634-1c9c1e0ca409,"2100,00",1976-02-28,2022-05-01,,01-31-2023,01-31-2023
45800d44-33d0-407e-8f7a-71c6e830f196,98cf7802-303b-4e13-b634-1c9c1e0ca409,"2276,40",2022-05-01,,,01-31-2023,01-31-2023
82bd1249-4b3a-4453-a9cf-425565faee86,d392bd3e-8e26-498f-a788-cc9d73339305,,2017-04-02,,,01-31-2023,01-31-2023
d09c7c8c-d92b-4df9-bb0e-44778cb6a4fd,3faf65b7-99d2-40b0-9aef-95f2d492636b,,1989-03-20,,,01-31-2023,01-31-2023
8acdc0e6-3a48-413b-a917-5cac6dd78f63,c8c25669-580f-4af9-87d0-4177672f17c8,,1974-01-24,,,01-31-2023,01-31-2023
8c48781b-1785-4bfe-a2a0-e28fe34dd297,47dc4060-f388-4ad5-a0b6-cc431219c637,,1986-03-18,,,01-31-2023,01-31-2023
1412ad14-e461-4ca5-a56d-0a0268e625ab,338d0072-0605-48b5-9cb6-99a0cd2fb2c8,,1983-05-25,,,01-31-2023,01-31-2023
c51a6257-103c-426d-8785-31297449affe,f4f62d13-d8c1-4031-aff6-585e4fec1325,,2017-01-18,,,01-31-2023,01-31-2023
cf4023f0-187f-430c-a4f3-4a9794276dec,ae093770-30f2-46b9-8164-155a3875c61b,,1996-12-04,,,01-31-2023,01-31-2023
141d5293-ee03-4cb0-992f-4fc63e7c05bf,1310a7a7-0c1a-4572-bdd9-c0ae283edbe2,,1981-07-21,,,01-31-2023,01-31-2023
42589bd6-4a74-4ddf-8051-d2ae455586d5,f4ad554d-9db2-4332-ba74-33e041bf0c64,,1989-07-19,,,01-31-2023,01-31-2023
e9104e8b-9743-4e93-8506-4e814808bbcb,d5d6ad57-5d2f-4ee3-95e8-c72c1cb0bc06,,1997-04-18,,,01-31-2023,01-31-2023
8424a909-f134-49ef-baf0-b7219693d252,85ff055a-eb80-4984-b123-84b650f04633,,2022-08-09,,,01-31-2023,01-31-2023
18cf6f4b-94ef-496f-86cd-40c58e47b1e4,e6777e00-6249-4657-9a25-ea69d3a2d697,"2100,00",1994-11-30,2022-04-01,,01-31-2023,01-31-2023
ec618ec2-e073-46c0-aae6-14db28edb361,e6777e00-6249-4657-9a25-ea69d3a2d697,"2186,31",2022-04-01,2022-04-02,,01-31-2023,01-31-2023
9743be20-7096-46af-82c4-81d15541fe1f,e6777e00-6249-4657-9a25-ea69d3a2d697,"3300,00",2022-04-02,2022-05-01,,01-31-2023,01-31-2023
12d78d5e-0f66-4975-876f-6006c7e2dbc1,e6777e00-6249-4657-9a25-ea69d3a2d697,"3435,63",2022-05-01,,,01-31-2023,01-31-2023
9cb9ffc6-7e95-434d-a313-4de71d0d1025,72c02aa7-0433-4cd7-abfd-e7320c663f8e,"2100,00",2012-05-15,2022-04-01,,01-31-2023,01-31-2023
6181fe44-bd3c-409b-856a-0944aba4d79e,72c02aa7-0433-4cd7-abfd-e7320c663f8e,"2151,45",2022-04-01,2022-05-01,,01-31-2023,01-31-2023
31241d02-d1be-4ee3-9baa-3a2583073d87,72c02aa7-0433-4cd7-abfd-e7320c663f8e,"2276,40",2022-05-01,,,01-31-2023,01-31-2023
f894e1ed-21a7-4c40-8f88-705eed4e9d35,599f2cac-f360-4dc5-80cb-b06afb908846,,2015-10-14,,,01-31-2023,01-31-2023
2d617601-49ed-41f0-a363-b625ed721352,34f5170f-2f9b-4774-a96d-00c3fef11626,"2100,00",1987-04-25,2022-04-01,,01-31-2023,01-31-2023
bef06af3-85a0-42fe-b011-3f65f2fafb67,34f5170f-2f9b-4774-a96d-00c3fef11626,"2186,31",2022-04-01,2022-05-01,,01-31-2023,01-31-2023
e2b3d3af-7eaf-4ba4-9b67-37563d9a06f0,34f5170f-2f9b-4774-a96d-00c3fef11626,"2276,40",2022-05-01,,,01-31-2023,01-31-2023
c77080bb-764c-4dd6-af81-454439bd64de,5fe1c3e4-3357-4084-b50a-19cb369b931a,,2004-04-10,,,01-31-2023,01-31-2023
15d5d334-6a9e-4767-9d2e-0408e66125ee,eeb41254-ebaa-4083-b71a-29affb11f3c9,,2017-12-18,,,01-31-2023,01-31-2023
2f4f8a62-69cb-472b-bc66-8563d8c1743d,e79ae413-0f45-4a7c-8578-3c5567251561,,1987-01-15,,,01-31-2023,01-31-2023
5f94c87b-a814-4cf0-96c4-deaf396f79f8,6b4a5caa-a94a-4b65-aef2-1eea957a0d8a,,1978-07-25,,,01-31-2023,01-31-2023
1d1a01e1-e8d6-41e5-9a5b-5077c0ce0e53,f82e660c-247d-4aeb-add8-5aa43483de7b,,2001-07-10,,,01-31-2023,01-31-2023
73e4b15d-0d81-4555-b551-410c5ec11c54,017dfec8-4a1b-4f8d-b477-0aba93f41f13,"2740,00",1971-03-09,2022-04-01,,01-31-2023,01-31-2023
ff300180-05f4-4fdb-b29c-c4948ca32071,017dfec8-4a1b-4f8d-b477-0aba93f41f13,"2922,48",2022-04-01,,,01-31-2023,01-31-2023
013603c5-12a1-4e08-b4c7-471cfdd9ba06,273eac2f-f8a9-48fc-a2c5-6f0c07f42b27,,2013-03-02,,,01-31-2023,01-31-2023
6167c199-e8cc-4df6-a364-4602d92cbe11,46f12c9a-b4db-4e63-9770-b462fba7c0fe,,1994-08-09,,,01-31-2023,01-31-2023
cb68da80-caf8-468b-a809-1ef80926d3b5,26816383-3279-4447-ae7d-decb982458d7,,1988-04-11,,,01-31-2023,01-31-2023
f2dc350a-6914-4301-9bd2-aef2a7fd173f,dbba4a8a-d3b6-4301-822e-1bc72cbe1a20,,2000-09-03,,,01-31-2023,01-31-2023
a3583cbe-11a7-4003-b4ce-da6a113d03b3,1636df77-b961-42f6-91d2-0249936e09db,,1974-02-07,,,01-31-2023,01-31-2023
893c0e3c-a93e-42bc-a1ad-3d1a0bc2469e,1dced0be-05dd-4558-8829-417afd776dcb,,1990-01-30,,,01-31-2023,01-31-2023
3d01bb83-b041-4c30-8b87-8c3d0dfbb8f9,3215dc26-bb6b-4955-9e18-633aba37e47b,,1979-03-30,,,01-31-2023,01-31-2023
ecc4c0f5-0bca-4e19-ae48-1ac31a946b4e,08dc05a2-de73-4497-9006-b91ba97f05e4,,1977-05-09,,,01-31-2023,01-31-2023
27aafdcb-0629-44f0-806d-5deefb1715d8,3e2a9fed-1836-42ef-9a12-f1cf08973322,"2100,00",2014-05-28,2022-05-01,,01-31-2023,01-31-2023
b1ec7154-fc17-42dd-9c7a-5b54f62ae8b0,3e2a9fed-1836-42ef-9a12-f1cf08973322,"2276,40",2022-05-01,,,01-31-2023,01-31-2023
8ca4baf3-ba9b-4eb1-abc9-60a6763ccd76,a0cc6b62-2cd7-451c-b68b-a1635b3220af,,1979-01-27,,,01-31-2023,01-31-2023
61a21ba2-9879-4d6a-b8e4-7b97799c4a8f,99b8478c-9072-49fa-a08e-bb39c624312a,,1987-09-30,,,01-31-2023,01-31-2023
01cab29e-02cf-4095-b8dc-7411705ad7f8,90194fd6-4821-4e86-902e-6ccd7590deaa,,1994-02-09,,,01-31-2023,01-31-2023
774a6073-94ba-4c35-9de1-195444fdc725,48b44b58-433e-4e48-9a45-49090d9e54de,,1976-03-18,,,01-31-2023,01-31-2023
eb0c014d-b2b7-43cb-a3f4-4a5cff906d9d,a1705809-3fa0-4c80-b1bc-b65f963a0258,"2100,00",2013-07-06,2022-04-01,,01-31-2023,01-31-2023
ca812b29-845b-4475-bf4b-fe22387522c4,a1705809-3fa0-4c80-b1bc-b65f963a0258,"2186,31",2022-04-01,2022-04-02,,01-31-2023,01-31-2023
2b132c2f-8f63-4351-8113-8c3d64f40b7b,a1705809-3fa0-4c80-b1bc-b65f963a0258,"3300,00",2022-04-02,2022-05-01,,01-31-2023,01-31-2023
277abcbf-0eb4-4843-aca8-44643734fcc4,a1705809-3fa0-4c80-b1bc-b65f963a0258,"3435,63",2022-05-01,,,01-31-2023,01-31-2023
9f16bc2b-33cc-427d-afd0-ef3b19564cad,d531811e-3603-4fc4-8ed8-bafad8f435b3,,1989-05-21,,,01-31-2023,01-31-2023
ea671e9c-dcb1-4a84-9cc1-72bbdb5da2fc,4584dc5c-e3b0-4a9b-a962-5769d18ac5b5,"2740,00",1980-08-09,2022-04-01,,01-31-2023,01-31-2023
9d32ef65-ae03-4d06-b088-730277c030e6,4584dc5c-e3b0-4a9b-a962-5769d18ac5b5,"2922,48",2022-04-01,,,01-31-2023,01-31-2023
9c7f078f-6395-4c2f-804a-10ef5a610825,a9671729-b745-4d7c-a204-88a7434e3b45,,1993-09-28,,,01-31-2023,01-31-2023
ac55735b-4bbd-4e37-878f-1c06bcee6c83,e8ceb12e-6355-4181-b6b8-a0b1d3a51ce4,,1973-09-25,,,01-31-2023,01-31-2023
21bcab0a-2eea-41c1-8e69-a00c9a3381f1,c65d13f1-b470-4e10-a940-671ee505a449,,2017-07-29,,,01-31-2023,01-31-2023
96b2a031-fc95-44f0-8338-751d8200ae56,a541f164-b071-4c0b-b4a0-2e2693a18325,,2002-04-11,,,01-31-2023,01-31-2023
b3044ee0-f94d-4430-a5e6-c512b57d77e7,bc77b625-9913-48a7-afb2-05d2a2123854,"2100,00",2009-04-15,2022-04-01,,01-31-2023,01-31-2023
e51db957-ef56-4ec4-bf57-fe538e8764a9,bc77b625-9913-48a7-afb2-05d2a2123854,"2151,45",2022-04-01,2022-05-01,,01-31-2023,01-31-2023
d46db919-9cac-451a-9f7b-e4812368ca84,bc77b625-9913-48a7-afb2-05d2a2123854,"2276,40",2022-05-01,,,01-31-2023,01-31-2023
983cbb8a-4643-417a-a808-a9daa751fecf,054b2d38-6af2-4955-8785-bc9e54758eae,,2003-05-27,,,01-31-2023,01-31-2023
d8973a31-5bc1-4d97-a9e1-8fd596e0e842,c931df29-acbb-4d33-86d9-0a0694e1fff2,,1990-02-05,,,01-31-2023,01-31-2023
fee073d1-02d3-4dc6-a33e-c14a04a60410,509f0f36-c0a8-424f-b6c0-3fdcb7145eb3,,1983-07-10,,,01-31-2023,01-31-2023
34dd7293-f150-4620-95c6-12f3738ba7f5,1e62d4ad-c863-4ca9-9884-afb2afa03a6e,"2100,00",1973-02-05,2022-04-01,,01-31-2023,01-31-2023
a9913a4c-b77f-46e5-afe6-1d2052ce8455,1e62d4ad-c863-4ca9-9884-afb2afa03a6e,"2186,31",2022-04-01,2022-05-01,,01-31-2023,01-31-2023
2da63938-e08b-49b3-b280-caf2df6e2b34,1e62d4ad-c863-4ca9-9884-afb2afa03a6e,"2276,40",2022-05-01,,,01-31-2023,01-31-2023
6d18a613-96eb-4470-ad76-584a2b4a4641,51ef6340-a9fe-417b-b134-42070dde06eb,,2013-09-06,,,01-31-2023,01-31-2023
e7ff873f-a118-46c0-b748-1b2df764acf4,9d5a1941-3f57-408d-a0ae-743308bb847d,,1998-07-01,,,01-31-2023,01-31-2023
6d7e152e-e0c5-4699-942f-5b81c688bec0,82b3f98d-e310-40fb-916b-6d4f4631ce00,,2022-09-17,,,01-31-2023,01-31-2023
5470f182-e18e-4ba6-9c40-be981f268bf3,972819fa-2b4e-4bff-8eb4-87cb2a417ce9,,2022-08-30,,,01-31-2023,01-31-2023
07acd6f3-22be-41de-96c9-705f29b7a854,1361eae0-13ad-4ab6-8eb2-749de7315288,,1972-08-31,,,01-31-2023,01-31-2023
26fc6a08-7bab-4ef2-a50b-6e991c81e223,4a878581-b456-4a05-953e-4070e898819e,,2015-12-21,,,01-31-2023,01-31-2023
7ed7f934-8808-43c7-8b07-0e121b276ed4,874b3b76-bd1d-420f-9a49-270cfb38d425,,2012-07-29,,,01-31-2023,01-31-2023
c7eff796-a2d7-4b77-9e42-bd6663205cc7,fcd23e0f-95a7-4502-b75d-c26ea5afe444,,2000-08-25,,,01-31-2023,01-31-2023
ff9101db-f548-454c-aeec-febb9ce3640f,a0e23fd0-5aa2-474d-94a0-6600ffcfb52f,,2016-10-06,,,01-31-2023,01-31-2023
3fce7e83-7ca5-453d-9c98-fa19b494c5e5,d0d1fb38-f0ca-42f1-b718-4dee525b9aff,,1973-03-10,,,01-31-2023,01-31-2023
498ae4c4-a24b-41d6-acfd-fcde915649e9,7797c3a4-4383-45fd-8d18-6a55d6a6a48a,,1980-04-01,,,01-31-2023,01-31-2023
b09f1d24-1c2b-48ef-8f11-919cb47adaf8,d7435bad-f92a-443f-b5e5-ec7673394569,,2022-08-20,,,01-31-2023,01-31-2023
ee86639a-634c-4641-91b7-41df41db3ef9,d268b9ee-920d-41b4-9ecb-fb4be5617c6d,,1996-08-30,,,01-31-2023,01-31-2023
b5365560-8784-43ca-86f8-9b381393b97d,61a1ac5f-631c-41e1-ae36-fc6d43e11764,,1972-02-26,,,01-31-2023,01-31-2023
e7b77408-a838-40d3-b448-0793372e5fda,64e5030c-47e7-4898-bd83-700a2f591de3,,1976-03-09,,,01-31-2023,01-31-2023
512b3fbe-87d5-48d9-b636-10341688c48f,158dfc80-5d5b-4f2e-8280-1b633593c473,,2009-11-12,,,01-31-2023,01-31-2023
e57985d9-6c1d-4723-9b4c-9bb73fc51de6,26335e29-f800-457b-bb07-c5315f28ec78,,1983-10-22,,,01-31-2023,01-31-2023
ecbc00b5-6774-46f2-8da2-e1f7e07c33e5,7c63419e-e7a3-434d-9066-0c58417ed355,,1986-04-05,,,01-31-2023,01-31-2023
538adec4-b95d-42de-b57b-a0d8d61cafa8,991751b7-011e-454a-a341-24c8097e5993,"2740,00",1991-10-22,2022-04-01,,01-31-2023,01-31-2023
b7d72f8c-4afb-4980-b727-7a13253fef20,991751b7-011e-454a-a341-24c8097e5993,"2922,48",2022-04-01,,,01-31-2023,01-31-2023
adc52bd0-181a-4d7e-b8d2-761845049355,c58b071d-4614-4d09-bb23-dacec4619a4c,,1981-12-08,,,01-31-2023,01-31-2023
285b1756-0cca-4692-9588-e3d820bc65b6,3ced5b1c-47ee-4aa3-89ec-e928be3f8f23,,2010-06-30,,,01-31-2023,01-31-2023
f3b12db9-c12a-4687-8d3f-4b84d91c6dbe,24276d56-28f0-49b3-b3ce-92b316e24825,,2003-01-08,,,01-31-2023,01-31-2023
4db310ec-8996-4a62-8be2-a093dd73b5b2,4de756a3-02a9-444c-9c8e-73708db5fa35,,2016-05-13,,,01-31-2023,01-31-2023
ae9e07f8-dd54-4860-b1b2-37cb23e41c7e,0e40d208-c2a1-4ef0-be4a-bed3c9e8cc65,"2100,00",1980-10-11,2022-05-01,,01-31-2023,01-31-2023
29c4b056-5ed9-447c-aa65-94f078b01d05,0e40d208-c2a1-4ef0-be4a-bed3c9e8cc65,"2276,40",2022-05-01,,,01-31-2023,01-31-2023
f7fdbc8e-3211-44e8-8daa-6c17a6e827f5,8b6d5e12-5c3a-4e6e-95f2-8bbb8be8f02e,,1975-07-16,,,01-31-2023,01-31-2023
551a5be3-b50d-44c5-8f12-964387193cd3,c1147714-85bf-49ed-909d-800ba0510e07,,2002-07-07,,,01-31-2023,01-31-2023
bb81d767-f095-442e-8937-5055cc47dd52,e808598d-4aae-4e81-a36b-e7a453adacf9,,1995-06-07,,,01-31-2023,01-31-2023
39742c8b-107b-4b40-8a48-6c7b96ba7eac,47381c3d-e2b7-4411-82b1-609cf7d18d6f,,1998-05-24,,,01-31-2023,01-31-2023
46114c62-2db4-453d-81e0-f403475ca269,1f473d49-12da-4efb-a72f-0797c75c288a,,2016-03-19,,,01-31-2023,01-31-2023
707a066d-eef1-47bf-bbab-60fb763899aa,2fb92faf-80ce-454d-8dc5-1e41f674b33a,,1994-06-15,,,01-31-2023,01-31-2023
a25a033e-4522-40b7-b1f4-377b7b9da809,faf0dfbc-e7e2-4944-80c6-621812ea2af0,,1987-02-26,,,01-31-2023,01-31-2023
022db0fd-8cad-442c-919c-d9f0fbcbf757,0ec149e8-af54-4d88-bb61-6892e55b6a88,,2001-09-30,,,01-31-2023,01-31-2023
245334b8-c72c-4b90-ad8b-7eaac8c46451,e9590c70-ecb7-4a6d-bc13-0f495d854fc9,"2100,00",2000-04-25,2022-04-01,,01-31-2023,01-31-2023
a6176902-7be4-45e7-98bc-31ede736ab2b,e9590c70-ecb7-4a6d-bc13-0f495d854fc9,"2186,31",2022-04-01,2022-04-02,,01-31-2023,01-31-2023
5659596a-5453-44ea-8a89-dbe0a3ada7e3,e9590c70-ecb7-4a6d-bc13-0f495d854fc9,"3300,00",2022-04-02,2022-05-01,,01-31-2023,01-31-2023
89b4870f-2f69-4d77-a432-6db50cbcb86e,e9590c70-ecb7-4a6d-bc13-0f495d854fc9,"3435,63",2022-05-01,,,01-31-2023,01-31-2023
ff19105a-733e-4f4c-86ba-1841e9279bec,16282e05-44b0-4406-99cb-ac208dae813a,,1982-01-09,,,01-31-2023,01-31-2023
78131222-40f7-4580-9079-81fbee473ba6,16f596df-8d77-41f6-8d8c-5e121a45b64f,,2004-01-09,,,01-31-2023,01-31-2023
933352bc-55f8-48d6-aefa-9e84233cf0e6,3028a6e2-03b2-4a4c-b70c-d37337ccdaaa,,1995-02-20,,,01-31-2023,01-31-2023
6d9ae386-f711-4810-a7d1-e21417d85ce8,cf668d79-c3e7-4abd-a3e2-5725c1250580,,1971-01-26,,,01-31-2023,01-31-2023
41545059-a187-4116-9519-160263ebbc3d,ae8da698-e2ca-4846-9875-042b081576e2,,2012-06-23,,,01-31-2023,01-31-2023
4e6c8f25-8d81-40bf-a2fc-d216d30415db,a18f1387-96fe-4d19-a886-0fbac827b7a5,,2011-09-08,,,01-31-2023,01-31-2023
