id,employee_id,Salários,Data Inicial,Data FInal,Bonus,Criado_em,Upload_em
96f583ac-7c86-49a6-a976-f5641929567b,1d47f78a-b1a4-4651-b5c5-265babd9fb3d,"2151,45",2022-04-01,2022-05-01,,01-30-2023,01-30-2023
e959d34f-be32-406e-871b-dbe3164f490c,1d47f78a-b1a4-4651-b5c5-265babd9fb3d,"2276,40",2022-05-01,,,01-30-2023,01-30-2023
a2784ab1-1c2e-46d5-8aff-a90b07c4cab9,6656fcea-cfe0-4749-8097-4e6ee23d7ead,"2100,00",1985-08-31,2022-04-01,,01-30-2023,01-30-2023
a59d656e-21e6-4139-9e0c-2a6c6c207775,6656fcea-cfe0-4749-8097-4e6ee23d7ead,"2186,31",2022-04-01,2022-05-01,,01-30-2023,01-30-2023
47f17d34-0b4c-45ee-be51-2432d2f9e664,6656fcea-cfe0-4749-8097-4e6ee23d7ead,"2276,40",2022-05-01,,,01-30-2023,01-30-2023
17aac5b6-e26d-47c8-b2b6-c8d4730c1528,db728a0c-b624-44cb-9fb7-426d86343edb,,2020-08-17,,,01-30-2023,01-30-2023
29ebb9b2-e468-4cd0-a9d9-69a9003b35aa,0eb80e87-3c6d-4d33-91b9-4e3c58f4a62f,,2015-08-01,,,01-30-2023,01-30-2023
8146f608-a79f-4962-9dcd-1257d440ad65,8e7180cc-961e-4943-9b85-c146a6910686,"2740,00",2003-03-07,2022-04-01,,01-30-2023,01-30-2023
a558abbe-4c47-465b-a58e-e5aba57f6799,8e7180cc-961e-4943-9b85-c146a6910686,"2922,48",2022-04-01,,,01-30-2023,01-30-2023
14eb86ca-b619-4abd-b1dc-60f59d0103c0,71439182-8176-48c2-bd61-f5c3a024b76a,"2100,00",2016-08-05,2022-05-01,,01-30-2023,01-30-2023
7de6cf30-91d1-47b9-9ddf-55a3d9a010e9,71439182-8176-48c2-bd61-f5c3a024b76a,"2276,40",2022-05-01,,,01-30-2023,01-30-2023
f77132d8-d6b5-4678-972a-66d540cb48a3,2d271554-b876-4336-90a2-b7035efa6ba2,"2100,00",1995-11-22,2022-04-01,,01-30-2023,01-30-2023
11e80a74-abe9-407c-acd5-d6101e0c51ce,2d271554-b876-4336-90a2-b7035efa6ba2,"2186,31",2022-04-01,2022-04-02,,01-30-2023,01-30-2023
26d81998-48fa-46cd-b298-ef3b0b3e396d,2d271554-b876-4336-90a2-b7035efa6ba2,"3300,00",2022-04-02,2022-05-01,,01-30-2023,01-30-2023
ba555935-bb42-40d2-929a-30fea14b7dbf,2d271554-b876-4336-90a2-b7035efa6ba2,"3435,63",2022-05-01,,,01-30-2023,01-30-2023
e894849b-8cd8-4871-9b71-fda4ae4e2ce2,d6c4fda6-796d-4053-8812-6f62c98e73dc,,2005-05-07,,,01-30-2023,01-30-2023
dce73a68-fde6-4faf-8b73-2dd5be5029b8,58b73b14-295f-4535-a745-9dc863204a38,,1975-02-18,,,01-30-2023,01-30-2023
cd527c77-cbd0-4fb4-9008-9722de40acfd,aa0e8b90-1f3a-4d29-a587-0a8de2cbb85e,"2100,00",1981-11-06,2022-04-01,,01-30-2023,01-30-2023
e11f93a1-1a03-4514-82c2-1ef71f1881c3,aa0e8b90-1f3a-4d29-a587-0a8de2cbb85e,"2151,45",2022-04-01,2022-05-01,,01-30-2023,01-30-2023
6bffbd97-06f5-4ae9-b612-e865934c0b28,aa0e8b90-1f3a-4d29-a587-0a8de2cbb85e,"2276,40",2022-05-01,,,01-30-2023,01-30-2023
ac960a43-b725-4bc3-a231-60e5fc06c717,118c4a7f-eb65-4c50-a868-03f2b49901a5,,1973-07-13,,,01-30-2023,01-30-2023
30fc5bcd-5361-4b24-ae34-37e4e1117327,100d3db7-d8ec-407f-9d22-72de29a80060,"2100,00",1975-11-07,2022-04-01,,01-30-2023,01-30-2023
c9b096bf-3b87-4803-b817-5e0b296a1a22,100d3db7-d8ec-407f-9d22-72de29a80060,"2186,31",2022-04-01,2022-05-01,,01-30-2023,01-30-2023
35090988-dbf7-4bd4-985e-6104e2d1525f,100d3db7-d8ec-407f-9d22-72de29a80060,"2276,40",2022-05-01,,,01-30-2023,01-30-2023
79f82314-61dc-4d19-9c21-2f7731c38353,241e1ae0-f5d6-44ea-8f09-749a16ccf2fa,"2740,00",1985-03-15,2022-04-01,,01-30-2023,01-30-2023
92bd44c4-f930-42ac-b4bd-b279ac4d982a,241e1ae0-f5d6-44ea-8f09-749a16ccf2fa,"2922,48",2022-04-01,,,01-30-2023,01-30-2023
081bf0d7-d53a-4771-9449-771d39e6370d,dc0af8ac-3f44-4c3c-ae7a-02d7994a3a95,,1983-01-16,,,01-30-2023,01-30-2023
bdcc257b-dd3b-4b87-9c32-ed9bfc214192,866ced72-2f43-42d0-a8fa-3bb51bc9874e,"2100,00",1999-01-16,2022-05-01,,01-30-2023,01-30-2023
1284fa5f-e02d-4b70-9905-a07a3b52102a,866ced72-2f43-42d0-a8fa-3bb51bc9874e,"2276,40",2022-05-01,,,01-30-2023,01-30-2023
929a9d6b-e2f8-47c3-83b1-ab9f9945c70c,fabb3202-1328-47fe-8a24-fca3269d189e,,2017-03-03,,,01-30-2023,01-30-2023
5a8b67f6-1d37-4ad1-bc6c-180f1fa3e006,48ce9980-fb73-45c7-a34b-c9335f71fa3d,,2013-07-13,,,01-30-2023,01-30-2023
d55dc8e4-3cf7-41ce-875b-571095c289eb,a4a65b69-4b10-4559-b391-f517f9be8453,,1980-04-15,,,01-30-2023,01-30-2023
00547c9e-da19-4507-8065-a51ece5a64a1,a7b18d20-1f12-403f-944f-212cfc17e48e,,1994-09-19,,,01-30-2023,01-30-2023
d68d31f5-047f-4f9a-bc55-57546d3f6119,28531d7c-de0f-4600-8cdc-a1b8c0775cbb,"2100,00",1979-03-25,2022-04-01,,01-30-2023,01-30-2023
2c20ed38-fb33-4f60-a2af-b3043a05dc78,28531d7c-de0f-4600-8cdc-a1b8c0775cbb,"2186,31",2022-04-01,2022-04-02,,01-30-2023,01-30-2023
110900ed-db6a-40d7-9c33-951ee70bdfe4,28531d7c-de0f-4600-8cdc-a1b8c0775cbb,"3300,00",2022-04-02,2022-05-01,,01-30-2023,01-30-2023
96ea3094-2831-42c0-99f5-67f32d5c10ab,28531d7c-de0f-4600-8cdc-a1b8c0775cbb,"3435,63",2022-05-01,,,01-30-2023,01-30-2023
195f9e16-aac1-4e9a-9dcb-09a12059200f,a0a8bacc-5532-468d-b676-4a864f1cf1f9,,2014-01-30,,,01-30-2023,01-30-2023
019f1b43-896f-40d2-bc57-e30a66988ef2,95cd7bd6-434a-4a33-95dd-fe39e852472b,"2100,00",1988-05-07,2022-04-01,,01-30-2023,01-30-2023
15aaec94-005f-415f-bbe9-35a761657cb3,95cd7bd6-434a-4a33-95dd-fe39e852472b,"2186,31",2022-04-01,2022-05-01,,01-30-2023,01-30-2023
6a0acf01-6520-4296-9bfc-50816ed1799d,95cd7bd6-434a-4a33-95dd-fe39e852472b,"2276,40",2022-05-01,,,01-30-2023,01-30-2023
ea5d1220-e653-42a1-8c36-3395a35aaef5,3d337ea6-f67b-4d00-811b-29a700d77d28,,1995-03-06,,,01-30-2023,01-30-2023
8e3f0809-5a52-4ec7-9710-8b3e14ac3140,ea0cd39c-547a-4fe6-82ea-4b2d7933328f,"2740,00",1979-12-19,2022-04-01,,01-30-2023,01-30-2023
5a8c0ca3-4b2e-4089-a42c-7e3da2172013,ea0cd39c-547a-4fe6-82ea-4b2d7933328f,"2922,48",2022-04-01,,,01-30-2023,01-30-2023
52055cea-f537-46a0-9295-a884efdaec32,3a6994a7-14b6-4c38-b925-c58d2da78c66,"2100,00",2011-04-06,2022-05-01,,01-30-2023,01-30-2023
04aa8208-8cae-4933-9c66-07a375dd95d2,3a6994a7-14b6-4c38-b925-c58d2da78c66,"2276,40",2022-05-01,,,01-30-2023,01-30-2023
9623a4a4-e4bf-45d0-bb1a-998613f244c0,9e2570d4-ad83-4a9e-a3fd-3ebfe1648610,,1977-06-08,,,01-30-2023,01-30-2023
35e88e2c-866a-427d-8622-f2c0ad72b67c,a72623d4-fd49-49ce-b7cb-254978ebc9aa,,1973-03-14,,,01-30-2023,01-30-2023
ab3d840e-5d6c-40ec-9c62-99f479748bb7,7be26fb1-7165-4ef3-af1a-1df24f4ba4c4,,1975-04-20,,,01-30-2023,01-30-2023
843aad1c-6527-4cb5-9d21-b703cefcf993,83adf014-d400-4cd9-8872-b3b0e22af594,"2100,00",1974-11-27,2022-04-01,,01-30-2023,01-30-2023
1ae70c1f-263c-462b-89f6-54efc4711491,83adf014-d400-4cd9-8872-b3b0e22af594,"2186,31",2022-04-01,2022-04-02,,01-30-2023,01-30-2023
11ca0f3b-64a8-40c7-9b8d-57c888c5d4a9,83adf014-d400-4cd9-8872-b3b0e22af594,"3300,00",2022-04-02,2022-05-01,,01-30-2023,01-30-2023
e67817c2-39d1-432f-86ee-7ecff6104b90,83adf014-d400-4cd9-8872-b3b0e22af594,"3435,63",2022-05-01,,,01-30-2023,01-30-2023
d7a28e09-ef11-4aab-849e-7b74485a71ef,fd46c404-51ce-4ded-a5e6-b69cb844be69,"2100,00",2005-09-21,2022-04-01,,01-30-2023,01-30-2023
851aeaa4-52d5-43a1-ae88-20035b2bbde1,fd46c404-51ce-4ded-a5e6-b69cb844be69,"2151,45",2022-04-01,2022-05-01,,01-30-2023,01-30-2023
d0538adb-d869-4e49-99c6-9fa51dc9099f,fd46c404-51ce-4ded-a5e6-b69cb844be69,"2276,40",2022-05-01,,,01-30-2023,01-30-2023
5c7af744-3660-4a3b-85bc-7896cc01c943,20406a6a-4afa-4ebe-99ab-6670e0604810,"2100,00",2014-01-15,2022-04-01,,01-30-2023,01-30-2023
d23035f6-1684-4e6f-afe9-8063b0aa6332,20406a6a-4afa-4ebe-99ab-6670e0604810,"2186,31",2022-04-01,2022-05-01,,01-30-2023,01-30-2023
29d0f72a-cf6d-460c-b5ca-ff838322fe1b,20406a6a-4afa-4ebe-99ab-6670e0604810,"2276,40",2022-05-01,,,01-30-2023,01-30-2023
34402dd6-37e6-4b4f-b72b-d5590d8b3fc1,8c85f4d2-34f0-45ae-a2e0-31374812513a,"2740,00",2006-10-20,2022-04-01,,01-30-2023,01-30-2023
d4bd105a-1a49-4c97-a79b-164d10ac410f,8c85f4d2-34f0-45ae-a2e0-31374812513a,"2922,48",2022-04-01,,,01-30-2023,01-30-2023
8d345153-2151-4080-a2ca-7972ead14b1a,ae6e73df-e07a-48be-bf91-f9ea34f6e285,"2100,00",1976-02-28,2022-05-01,,01-30-2023,01-30-2023
e49090dc-f8e1-4d57-ac19-7c95f795b72d,ae6e73df-e07a-48be-bf91-f9ea34f6e285,"2276,40",2022-05-01,,,01-30-2023,01-30-2023
1d2b16f8-a175-4ed6-b960-5ea4de58c4fa,e71cdc11-25a7-4b5f-8678-424db23c12c0,,2017-04-02,,,01-30-2023,01-30-2023
a80bc5db-ee48-43e8-8067-11ae183983d0,5929c775-bd81-494c-956e-f6c525b7aec4,,1989-03-20,,,01-30-2023,01-30-2023
4382c43f-c110-4d81-af42-04ba3b07170b,18d2b421-60ae-4b14-b619-7643b1d0ac62,,1974-01-24,,,01-30-2023,01-30-2023
27c9d1c1-83db-43a5-97a0-50d9f63d3a34,a134c4e3-0442-41af-8c99-e4e8ef0bf9a6,,1986-03-18,,,01-30-2023,01-30-2023
e6157058-7221-43d0-b147-30d82b5dff0d,3cfef9b4-660d-4163-af74-cf1e4516d273,,1983-05-25,,,01-30-2023,01-30-2023
461aea5c-b78e-4106-8a14-2370265a2d59,354c128c-b027-4ab0-b1f3-9e92b6cf2c41,,2017-01-18,,,01-30-2023,01-30-2023
9821176c-50af-406e-804e-1e8ceedb1973,1f4bffec-a63e-4858-9cc4-9a95c0b5e60d,,1996-12-04,,,01-30-2023,01-30-2023
db7ad963-c93a-40c0-8576-0ccc90d5864e,b29eeb1c-0e1d-47e6-bf7a-93900d0a9012,,1981-07-21,,,01-30-2023,01-30-2023
2d1b27b5-ede5-4112-b638-4c42bd1445ba,e1fcf77b-7670-4b4f-aaef-5b169bbeeab8,,1989-07-19,,,01-30-2023,01-30-2023
dc48523e-a90e-4eb0-b01a-872721bf5e67,d84d7612-ac38-4165-860b-54348afd1cd9,,1997-04-18,,,01-30-2023,01-30-2023
d4780780-b27a-4665-843c-f9bf7ea66fca,77c310cc-cd68-444c-979e-0a2f41c8786f,,2022-08-09,,,01-30-2023,01-30-2023
d41671eb-5f27-4ccb-9a1b-696b54d9a302,1ec99c97-6e3b-4a9a-ab80-227494d6f13a,"2100,00",1994-11-30,2022-04-01,,01-30-2023,01-30-2023
7ada5164-36f8-48d5-9b99-5493850c352d,1ec99c97-6e3b-4a9a-ab80-227494d6f13a,"2186,31",2022-04-01,2022-04-02,,01-30-2023,01-30-2023
cd8cc191-1576-442d-9ffd-79bb6d86ab97,1ec99c97-6e3b-4a9a-ab80-227494d6f13a,"3300,00",2022-04-02,2022-05-01,,01-30-2023,01-30-2023
774beb2f-026c-4a40-89c3-9d11f066c7aa,1ec99c97-6e3b-4a9a-ab80-227494d6f13a,"3435,63",2022-05-01,,,01-30-2023,01-30-2023
f27fff14-ab78-4ec5-944b-c32e1f0a2da1,cba44d9c-7a62-40be-b23a-ef0af4297aeb,"2100,00",2012-05-15,2022-04-01,,01-30-2023,01-30-2023
65cbc8e9-b940-487d-bc94-4733da9ce11e,cba44d9c-7a62-40be-b23a-ef0af4297aeb,"2151,45",2022-04-01,2022-05-01,,01-30-2023,01-30-2023
56f1cdaa-8851-4857-9e00-c5e3bd041182,cba44d9c-7a62-40be-b23a-ef0af4297aeb,"2276,40",2022-05-01,,,01-30-2023,01-30-2023
3b1fed4f-3805-4173-b487-80e7ade0d4c3,2268d0ac-fc27-4c95-83a7-2cc84d8e3cc1,,2015-10-14,,,01-30-2023,01-30-2023
a1ef3890-782d-4290-a881-d28387af93bd,04edb2d4-c42f-4bf2-b795-8b6fe01d4d40,"2100,00",1987-04-25,2022-04-01,,01-30-2023,01-30-2023
c47c3664-f419-4579-9478-fd40b403d77d,04edb2d4-c42f-4bf2-b795-8b6fe01d4d40,"2186,31",2022-04-01,2022-05-01,,01-30-2023,01-30-2023
f6bd7f19-d48d-4383-a052-d9999e7081da,04edb2d4-c42f-4bf2-b795-8b6fe01d4d40,"2276,40",2022-05-01,,,01-30-2023,01-30-2023
060011d2-8236-4334-94c3-b13c00cdde3f,c0805691-b36b-4a23-822a-d14b45e7dbba,,2004-04-10,,,01-30-2023,01-30-2023
7804b692-6e46-4e7b-bfbd-dad52ae86463,47e64834-10d9-42e4-b39d-651348bd9af5,,2017-12-18,,,01-30-2023,01-30-2023
dbe621ea-6fb6-42a4-a68f-02e570f1f140,83b836ce-49ea-4a8c-bae1-0c1710bc1444,,1987-01-15,,,01-30-2023,01-30-2023
ee2c630c-03b5-43f4-881a-45d82deee6c0,e84c9191-1768-4c60-9b36-f37c16046b46,,1978-07-25,,,01-30-2023,01-30-2023
57d6b4cc-14d7-4ac0-a183-70d4ea4e5e8a,cd543d42-5653-40f6-add8-77a2e9e644c2,,2001-07-10,,,01-30-2023,01-30-2023
27e86275-1489-4e80-b255-75f78e5beb78,ca0771d5-f77f-4204-96a7-7285bf0994a2,"2740,00",1971-03-09,2022-04-01,,01-30-2023,01-30-2023
a3285575-5d98-48f7-aad5-a24ca9ebde67,ca0771d5-f77f-4204-96a7-7285bf0994a2,"2922,48",2022-04-01,,,01-30-2023,01-30-2023
3ccef865-39c1-4a1f-933e-46d8373062b4,c6093129-c2a0-4422-955c-f7a04692e249,,2013-03-02,,,01-30-2023,01-30-2023
954df2d0-c16b-42df-8bdd-725a050a093e,f2a61720-fc1e-4703-a3cb-c40850b99268,,1994-08-09,,,01-30-2023,01-30-2023
7e46ae8f-06fb-43f3-a88b-128e5efae216,1dcbb8af-f421-488d-a6b5-192062ce6419,,1988-04-11,,,01-30-2023,01-30-2023
330fe9bc-b92a-4c93-b24d-b42ac5f2a27b,64fbec34-8f31-4d50-97ad-9b74ed69edfd,,2000-09-03,,,01-30-2023,01-30-2023
2924f059-4d7d-470a-8ea9-732792538258,6bba26a9-603c-4f9c-9e60-b8a4feacd0a7,,1974-02-07,,,01-30-2023,01-30-2023
7c1b690c-eabb-4761-bbd9-06e49358b012,98872881-1d3d-431f-b525-6a9ed5d316f8,,1990-01-30,,,01-30-2023,01-30-2023
53288455-2f56-439c-9117-7520d50a5939,8d13e725-4dd5-460e-9005-63a8d2074c36,,1979-03-30,,,01-30-2023,01-30-2023
e941a937-0edf-410a-a06a-7d424372af7a,cb5b03f3-0a12-4540-97c8-442456808ac6,,1977-05-09,,,01-30-2023,01-30-2023
2acf0f9c-5046-4679-9ac2-f9ca5d8cdc3b,6f4313c9-0cd7-40af-9740-de2f19e59ffb,"2100,00",2014-05-28,2022-05-01,,01-30-2023,01-30-2023
c5814991-c845-48ed-9139-85cb3b64cd0b,6f4313c9-0cd7-40af-9740-de2f19e59ffb,"2276,40",2022-05-01,,,01-30-2023,01-30-2023
1508f837-0149-4204-8493-46e81e0d5210,fe142e05-652f-4471-a4b6-5111bff011a5,,1979-01-27,,,01-30-2023,01-30-2023
aa172688-b4f6-4472-8ca6-00a3b7385813,3ec49f1c-0c1e-4cf9-9e30-e22a70191d60,,1987-09-30,,,01-30-2023,01-30-2023
e25dd73c-9eec-413d-9d68-6cdcf49b1f82,c6614a51-4b27-4d90-b6d7-085d389d7694,,1994-02-09,,,01-30-2023,01-30-2023
e2753c11-d282-4144-aebb-2dc0bea61a33,4676d1ff-c40d-4edf-ab92-daa2f26c6533,,1976-03-18,,,01-30-2023,01-30-2023
77cb31e5-d44a-45de-9415-943b6a83306e,3cb91dd5-f2fa-4f62-9674-2150541df694,"2100,00",2013-07-06,2022-04-01,,01-30-2023,01-30-2023
e5cae825-ee77-44b5-86ce-6deba0e39f50,3cb91dd5-f2fa-4f62-9674-2150541df694,"2186,31",2022-04-01,2022-04-02,,01-30-2023,01-30-2023
8555afbe-2e25-4c1f-810c-69cf85c72065,3cb91dd5-f2fa-4f62-9674-2150541df694,"3300,00",2022-04-02,2022-05-01,,01-30-2023,01-30-2023
9dfff3ef-6398-43a7-ba39-1f10c0895c3f,3cb91dd5-f2fa-4f62-9674-2150541df694,"3435,63",2022-05-01,,,01-30-2023,01-30-2023
a66a384d-9473-48c7-bc87-51e0d95e3218,2c460611-7f99-4b9d-8108-c4aa623f362b,,1989-05-21,,,01-30-2023,01-30-2023
7fdb5b5a-6469-44f9-a160-d36354bef2bd,49e8a738-6666-4587-86c0-6a5e93ee5eb0,"2740,00",1980-08-09,2022-04-01,,01-30-2023,01-30-2023
ce5cc73f-6595-4ec4-bbe6-9825d85576ba,49e8a738-6666-4587-86c0-6a5e93ee5eb0,"2922,48",2022-04-01,,,01-30-2023,01-30-2023
c0d3e3a0-fc55-475d-a4a0-d3fc46d8daad,e00976b5-4096-410e-acde-66bf92e7cafc,,1993-09-28,,,01-30-2023,01-30-2023
88471ab4-2f2a-42e2-9409-bb82f6358fc4,aca2385f-eb0d-475d-a4f3-d16d88465db0,,1973-09-25,,,01-30-2023,01-30-2023
a27d49a0-b6d5-4403-8b30-dfb540a3cc84,0f200a27-f2b3-4f4c-b9f8-6bd91fab6587,,2017-07-29,,,01-30-2023,01-30-2023
6ad60a53-7049-4def-9428-b291af01532a,ede74493-6cbb-43c8-8f10-99abd7e868b6,,2002-04-11,,,01-30-2023,01-30-2023
460f4414-2b72-459b-9fcc-705fbb564c8f,35fa5bca-8f9b-4638-a62a-cd7278a8a0de,"2100,00",2009-04-15,2022-04-01,,01-30-2023,01-30-2023
d28493c3-da2e-4d2c-a0fd-28b6a0e2762c,35fa5bca-8f9b-4638-a62a-cd7278a8a0de,"2151,45",2022-04-01,2022-05-01,,01-30-2023,01-30-2023
806614d2-4df7-4ca6-abc8-346165451b15,35fa5bca-8f9b-4638-a62a-cd7278a8a0de,"2276,40",2022-05-01,,,01-30-2023,01-30-2023
16cd06de-f48e-4c27-b128-68abaf9542c1,3c62c8bb-d84b-4f07-826a-ef61c53d6bcc,,2003-05-27,,,01-30-2023,01-30-2023
d57c5134-b75b-4e88-bd0f-551716a02e47,6b7f77be-948f-4813-be59-46b40e410048,,1990-02-05,,,01-30-2023,01-30-2023
891e4c8d-291b-478f-9028-1c77221b1e38,94ba878b-2b43-44d1-a28e-42e0d11de8d8,,1983-07-10,,,01-30-2023,01-30-2023
168e60b6-d4d3-4159-b07a-8ce8e49cb472,6e465cad-6ae2-462f-8fea-fd79a327c716,"2100,00",1973-02-05,2022-04-01,,01-30-2023,01-30-2023
90235d48-11a3-4a2c-b22c-fc3027dd793e,6e465cad-6ae2-462f-8fea-fd79a327c716,"2186,31",2022-04-01,2022-05-01,,01-30-2023,01-30-2023
08dbdc41-1d3e-4722-8c38-1c5e0a2c1819,6e465cad-6ae2-462f-8fea-fd79a327c716,"2276,40",2022-05-01,,,01-30-2023,01-30-2023
93130ada-dbdd-4cc9-a23e-925b8f8a4f2d,ec3fac5d-d32b-41a0-8226-74e7e725ebad,,2013-09-06,,,01-30-2023,01-30-2023
4d0dbda0-8973-41e4-9942-8a516ed52594,1ff459a5-cd71-4f15-9e9c-527c9520be8b,,1998-07-01,,,01-30-2023,01-30-2023
e1865b41-72e2-4d27-84be-600f251ba2ec,4a070a3d-2deb-447d-8388-b55c9f5a041d,,2022-09-17,,,01-30-2023,01-30-2023
a2a5f2d6-f9e4-4440-9f9e-05f00c4e3d9f,76e29e76-32b8-4340-a3e3-ca4f95e4c8a4,,2022-08-30,,,01-30-2023,01-30-2023
ef88b279-7e28-42dd-bc73-394d718a437d,9c8644aa-d250-4701-8b69-0adafad459f0,,1972-08-31,,,01-30-2023,01-30-2023
43ed1732-9773-432d-b3a0-f00d2b5f95c7,6b6380ee-0f09-45b6-9c14-9396644d48d1,,2015-12-21,,,01-30-2023,01-30-2023
b175862c-38a4-42af-9745-9e32d5fe6670,cc20afcb-0cfc-4d55-9c61-a2050ac9139b,,2012-07-29,,,01-30-2023,01-30-2023
36bdd022-6206-48e6-b0b3-922161842c8b,070e72f7-e186-4c78-9b13-bb7a95d8bfa4,,2000-08-25,,,01-30-2023,01-30-2023
90750076-d9cd-4849-971b-99bf1a53c77b,8438a922-5de6-40b5-8847-8eb92d827be7,,2016-10-06,,,01-30-2023,01-30-2023
a360c841-1c7c-4afc-9ffa-d46998ccb547,6891b058-2c53-40c8-b4d1-4d94e9d74786,,1973-03-10,,,01-30-2023,01-30-2023
57a1d49c-fd7f-4172-9ba5-2740ea2ac636,6724777a-975f-4ff0-8fb2-544ca208cd47,,1980-04-01,,,01-30-2023,01-30-2023
c617cb03-bbd6-4e2d-a636-59d4423ddaf6,878f6c4f-dfc7-432a-bf9d-558bb2b67636,,2022-08-20,,,01-30-2023,01-30-2023
d8d76add-3758-4a88-a89f-6ac360a56a75,133a2589-f4d4-403e-bbe4-dfe776da3307,,1996-08-30,,,01-30-2023,01-30-2023
b903f490-c8f8-403a-b705-4e7fb30436a0,3982ec60-3806-4a6b-9407-ce9b79e04dce,,1972-02-26,,,01-30-2023,01-30-2023
138c8975-ffd6-469f-8bcd-a418276d1a7c,68bc3e96-fcbc-4861-bcd8-3942ff366210,,1976-03-09,,,01-30-2023,01-30-2023
60134862-49a1-4e6d-84c0-b16c75db0201,9a8b1df4-559f-46b3-8dcd-4f5f51fc1d50,,2009-11-12,,,01-30-2023,01-30-2023
7e0bf997-ece3-48e7-a06a-7e979117881c,480bcf0d-9e62-4e4c-a27b-2bb99f2e0160,,1983-10-22,,,01-30-2023,01-30-2023
881d569b-273e-4654-bb48-9421eb591bfe,4347de82-3634-4bd5-abe8-dd2d4cab6646,,1986-04-05,,,01-30-2023,01-30-2023
89817978-e87a-48dd-9a51-e7ec3e657371,8c9e5f29-5361-43d0-a59c-12cff50771cd,"2740,00",1991-10-22,2022-04-01,,01-30-2023,01-30-2023
9f5ad7cd-20f6-4f55-b7ee-64c0f5f66685,8c9e5f29-5361-43d0-a59c-12cff50771cd,"2922,48",2022-04-01,,,01-30-2023,01-30-2023
127936f7-cbe0-4d2c-af20-eb2edf2487ba,57836dc6-2ad0-4298-b5c8-f427c5c8dbd0,,1981-12-08,,,01-30-2023,01-30-2023
5f3123e1-b04f-4ccb-8def-590ae3446e75,d5707ecc-578f-4984-a1a1-3705384bbfc4,,2010-06-30,,,01-30-2023,01-30-2023
48b99644-8654-4d69-ba83-73916861147a,252c2b50-b61b-493c-bb61-4e13bb80fb2f,,2003-01-08,,,01-30-2023,01-30-2023
50c0ce21-37db-4f05-a38e-6e0f55215bd6,9cf112e1-1f5e-44bd-82ff-2924ec16addf,,2016-05-13,,,01-30-2023,01-30-2023
cd1f67ad-9d70-40ec-86b8-d7d7db377a44,dfd6906e-3a6c-474b-836a-1158ebaeb255,"2100,00",1980-10-11,2022-05-01,,01-30-2023,01-30-2023
99b20a78-1297-4072-9388-f4c972c55c2d,dfd6906e-3a6c-474b-836a-1158ebaeb255,"2276,40",2022-05-01,,,01-30-2023,01-30-2023
445df9ce-7cf9-410d-a5af-4659cb2a996c,d9da1a87-d09e-4083-88f1-4b688c775dd9,,1975-07-16,,,01-30-2023,01-30-2023
322cd933-efe8-432c-81d8-11259bee9c14,67a0f6d2-29b4-4ba4-8742-255fd2c1a8c4,,2002-07-07,,,01-30-2023,01-30-2023
d4b98ed2-4e3d-4123-93b7-7a164469b81a,d1485dcd-3a1c-4435-9b23-6a580b2955a7,,1995-06-07,,,01-30-2023,01-30-2023
c890311b-bbd1-4864-b485-2848f53dd767,a2f4b2e9-eeca-4078-b3f8-8c661c3ae74a,,1998-05-24,,,01-30-2023,01-30-2023
4853afb6-aad8-48d6-8850-97569b19abb2,7b91e9cb-cf29-4a0b-8ca6-432cbb64ab67,,2016-03-19,,,01-30-2023,01-30-2023
bf3e2949-cabe-47af-b06e-f5cf48a59d5b,6706dba3-92f4-4f4a-8993-8d2dda55dc1c,,1994-06-15,,,01-30-2023,01-30-2023
19d8db0e-9a7a-46f4-9a04-a10355699d33,9a08fecd-26c4-4c38-9bf0-9a61b7373aa0,,1987-02-26,,,01-30-2023,01-30-2023
27d5e845-1a87-434b-b15f-fe3e12d40f5b,4f374670-1605-434f-bef7-85e15f52d063,,2001-09-30,,,01-30-2023,01-30-2023
532d3892-50ad-4f72-a809-4aed16b4a11a,14e69562-4d38-4655-a44b-79acd38c1c9f,"2100,00",2000-04-25,2022-04-01,,01-30-2023,01-30-2023
e5e86580-24d5-44e4-a536-dbca9de0a490,14e69562-4d38-4655-a44b-79acd38c1c9f,"2186,31",2022-04-01,2022-04-02,,01-30-2023,01-30-2023
27db89a8-8045-467d-bda1-d82af264b8c0,14e69562-4d38-4655-a44b-79acd38c1c9f,"3300,00",2022-04-02,2022-05-01,,01-30-2023,01-30-2023
2483535a-261d-4e67-9578-61863dd1c6cf,14e69562-4d38-4655-a44b-79acd38c1c9f,"3435,63",2022-05-01,,,01-30-2023,01-30-2023
590ca16a-3315-4330-9571-65a6dbbc7351,ab8cd735-f017-4fae-bfbe-a70671756855,,1982-01-09,,,01-30-2023,01-30-2023
a6ea21bd-1e4d-4812-93f9-3b94b9f0dc0c,0020244b-0655-4db6-a116-262d2de7b356,,2004-01-09,,,01-30-2023,01-30-2023
3f1d20e3-5cb2-4d18-9cc9-e2e635e21b2c,459c58d4-864e-4284-b3a6-1f5c05ce18e9,,1995-02-20,,,01-30-2023,01-30-2023
f906c88b-27ae-4533-84fc-bd8ca960a360,8b719908-19c1-4ece-a1e2-2b805bfecb5e,,1971-01-26,,,01-30-2023,01-30-2023
952311fd-1b2c-4ff7-add2-8ec0bf29414a,f2245500-7f32-4c29-9743-2a1fad17b6cb,,2012-06-23,,,01-30-2023,01-30-2023
